,datetime,index,NO<sub>2</sub>,pm10,pm2.5,year,day,hour,month
7789,2022-11-21 13:00:00,1951.0,30.37,9.79,5.28,2022,21,13,11
7790,2022-11-21 14:00:00,1952.0,18.99,10.02,5.19,2022,21,14,11
7791,2022-11-21 15:00:00,1953.0,21.82,13.73,5.79,2022,21,15,11
7792,2022-11-21 16:00:00,1954.0,22.14,13.35,5.78,2022,21,16,11
7793,2022-11-21 17:00:00,1955.0,31.33,19.56,7.88,2022,21,17,11
7794,2022-11-21 18:00:00,1956.0,35.3,18.65,8.8,2022,21,18,11
7795,2022-11-21 19:00:00,1957.0,32.55,16.66,7.93,2022,21,19,11
7796,2022-11-21 20:00:00,1958.0,20.07,14.83,7.7,2022,21,20,11
7797,2022-11-21 21:00:00,1959.0,14.64,14.43,7.93,2022,21,21,11
7798,2022-11-21 22:00:00,1960.0,16.55,12.72,8.31,2022,21,22,11
7799,2022-11-21 23:00:00,1961.0,28.79,24.66,13.83,2022,21,23,11
7800,2022-11-22 00:00:00,,,11.026719181868437,5.942949143173024,2022,22,0,11
7801,2022-11-22 01:00:00,1963.0,32.83,19.87,14.24,2022,22,1,11
7802,2022-11-22 02:00:00,1964.0,30.78,14.48,8.96,2022,22,2,11
7803,2022-11-22 03:00:00,1965.0,27.09,11.71,9.08,2022,22,3,11
7804,2022-11-22 04:00:00,1966.0,31.42,9.87,7.53,2022,22,4,11
7805,2022-11-22 05:00:00,1967.0,30.16,8.23,5.71,2022,22,5,11
7806,2022-11-22 06:00:00,1968.0,51.4,9.65,5.02,2022,22,6,11
7807,2022-11-22 07:00:00,1969.0,46.08,12.19,6.56,2022,22,7,11
7808,2022-11-22 08:00:00,1970.0,44.13,25.99,9.42,2022,22,8,11
7809,2022-11-22 09:00:00,1971.0,46.02,30.2,10.2,2022,22,9,11
7810,2022-11-22 10:00:00,,,11.026719181868437,5.942949143173024,2022,22,10,11
7811,2022-11-22 11:00:00,,,11.026719181868437,5.942949143173024,2022,22,11,11
7812,2022-11-22 12:00:00,,,11.026719181868437,5.942949143173024,2022,22,12,11
7813,2022-11-22 13:00:00,,,11.026719181868437,5.942949143173024,2022,22,13,11
7814,2022-11-22 14:00:00,,,11.026719181868437,5.942949143173024,2022,22,14,11
7815,2022-11-22 15:00:00,,,11.026719181868437,5.942949143173024,2022,22,15,11
7816,2022-11-22 16:00:00,1978.0,29.73,23.21,10.5,2022,22,16,11
7817,2022-11-22 17:00:00,1979.0,38.07,19.45,10.29,2022,22,17,11
7818,2022-11-22 18:00:00,1980.0,46.78,27.2,14.07,2022,22,18,11
7819,2022-11-22 19:00:00,,,11.026719181868437,5.942949143173024,2022,22,19,11
7820,2022-11-22 20:00:00,,,11.026719181868437,5.942949143173024,2022,22,20,11
7821,2022-11-22 21:00:00,,,11.026719181868437,5.942949143173024,2022,22,21,11
7822,2022-11-22 22:00:00,,,11.026719181868437,5.942949143173024,2022,22,22,11
7823,2022-11-22 23:00:00,,,11.026719181868437,5.942949143173024,2022,22,23,11
7824,2022-11-23 00:00:00,,,11.026719181868437,5.942949143173024,2022,23,0,11
7825,2022-11-23 01:00:00,1987.0,8.69,6.83,3.61,2022,23,1,11
7826,2022-11-23 02:00:00,1988.0,11.59,5.92,3.08,2022,23,2,11
7827,2022-11-23 03:00:00,1989.0,5.57,2.66,1.91,2022,23,3,11
7828,2022-11-23 04:00:00,1990.0,4.41,2.7,1.6,2022,23,4,11
7829,2022-11-23 05:00:00,1991.0,5.94,1.69,0.86,2022,23,5,11
7830,2022-11-23 06:00:00,1992.0,20.02,4.37,2.26,2022,23,6,11
7831,2022-11-23 07:00:00,1993.0,13.71,8.14,4.11,2022,23,7,11
7832,2022-11-23 08:00:00,1994.0,16.2,11.63,5.58,2022,23,8,11
7833,2022-11-23 09:00:00,1995.0,15.63,20.73,7.9,2022,23,9,11
7834,2022-11-23 10:00:00,1996.0,21.27,9.56,4.75,2022,23,10,11
7835,2022-11-23 11:00:00,1997.0,14.45,8.65,4.13,2022,23,11,11
7836,2022-11-23 12:00:00,1998.0,11.22,8.98,3.81,2022,23,12,11
7837,2022-11-23 13:00:00,1999.0,27.97,11.76,4.87,2022,23,13,11
7838,2022-11-23 14:00:00,2000.0,17.78,11.76,4.7,2022,23,14,11
7839,2022-11-23 15:00:00,2001.0,9.4,11.22,5.59,2022,23,15,11
7840,2022-11-23 16:00:00,2002.0,12.13,12.21,5.28,2022,23,16,11
7841,2022-11-23 17:00:00,2003.0,17.97,8.11,5.07,2022,23,17,11
7842,2022-11-23 18:00:00,2004.0,18.35,9.36,6.16,2022,23,18,11
7843,2022-11-23 19:00:00,2005.0,8.42,11.06,6.85,2022,23,19,11
7844,2022-11-23 20:00:00,2006.0,6.84,9.68,6.15,2022,23,20,11
7845,2022-11-23 21:00:00,2007.0,5.83,8.2,4.82,2022,23,21,11
7846,2022-11-23 22:00:00,2008.0,3.43,8.63,5.81,2022,23,22,11
7847,2022-11-23 23:00:00,2009.0,2.23,8.63,5.58,2022,23,23,11
7848,2022-11-24 00:00:00,2010.0,1.24,9.33,5.83,2022,24,0,11
7849,2022-11-24 01:00:00,2011.0,-0.05,11.29,6.55,2022,24,1,11
7850,2022-11-24 02:00:00,2012.0,-0.05,12.17,6.65,2022,24,2,11
7851,2022-11-24 03:00:00,2013.0,-0.16,11.31,6.45,2022,24,3,11
7852,2022-11-24 04:00:00,2014.0,-0.1,17.06,8.68,2022,24,4,11
7853,2022-11-24 05:00:00,2015.0,1.56,19.47,10.29,2022,24,5,11
7854,2022-11-24 06:00:00,2016.0,27.63,19.78,10.17,2022,24,6,11
7855,2022-11-24 07:00:00,2017.0,6.6,13.44,7.67,2022,24,7,11
7856,2022-11-24 08:00:00,2018.0,7.38,9.19,5.69,2022,24,8,11
7857,2022-11-24 09:00:00,2019.0,4.92,5.73,3.03,2022,24,9,11
7858,2022-11-24 10:00:00,2020.0,10.02,9.09,4.97,2022,24,10,11
7859,2022-11-24 11:00:00,2021.0,10.66,16.28,8.12,2022,24,11,11
7860,2022-11-24 12:00:00,2022.0,9.2,16.56,8.47,2022,24,12,11
7861,2022-11-24 13:00:00,2023.0,10.76,19.15,9.64,2022,24,13,11
7862,2022-11-24 14:00:00,2024.0,10.04,22.42,9.61,2022,24,14,11
7863,2022-11-24 15:00:00,2025.0,9.5,20.45,10.21,2022,24,15,11
7864,2022-11-24 16:00:00,2026.0,10.08,10.42,6.55,2022,24,16,11
7865,2022-11-24 17:00:00,2027.0,8.69,15.22,9.76,2022,24,17,11
7866,2022-11-24 18:00:00,2028.0,11.61,13.41,9.06,2022,24,18,11
7867,2022-11-24 19:00:00,2029.0,14.53,8.36,7.15,2022,24,19,11
7868,2022-11-24 20:00:00,2030.0,17.23,8.73,6.53,2022,24,20,11
7869,2022-11-24 21:00:00,2031.0,13.18,6.45,5.29,2022,24,21,11
7870,2022-11-24 22:00:00,2032.0,8.57,5.56,4.11,2022,24,22,11
7871,2022-11-24 23:00:00,2033.0,7.55,5.14,3.34,2022,24,23,11
7872,2022-11-25 00:00:00,2034.0,5.96,5.03,3.13,2022,25,0,11
7873,2022-11-25 01:00:00,2035.0,3.07,7.86,4.03,2022,25,1,11
7874,2022-11-25 02:00:00,2036.0,1.06,9.57,4.82,2022,25,2,11
7875,2022-11-25 03:00:00,2037.0,0.67,10.2,4.99,2022,25,3,11
7876,2022-11-25 04:00:00,2038.0,0.99,10.05,5.11,2022,25,4,11
7877,2022-11-25 05:00:00,2039.0,2.54,9.76,5.18,2022,25,5,11
7878,2022-11-25 06:00:00,2040.0,15.02,10.68,5.3,2022,25,6,11
7879,2022-11-25 07:00:00,2041.0,9.48,11.43,5.7,2022,25,7,11
7880,2022-11-25 08:00:00,2042.0,14.07,11.53,5.68,2022,25,8,11
7881,2022-11-25 09:00:00,2043.0,13.68,12.02,6.04,2022,25,9,11
7882,2022-11-25 10:00:00,2044.0,13.33,13.03,6.34,2022,25,10,11
7883,2022-11-25 11:00:00,2045.0,12.54,22.23,8.05,2022,25,11,11
7884,2022-11-25 12:00:00,2046.0,14.04,17.88,6.78,2022,25,12,11
7885,2022-11-25 13:00:00,2047.0,13.29,24.66,7.75,2022,25,13,11
7886,2022-11-25 14:00:00,2048.0,13.06,17.96,6.62,2022,25,14,11
7887,2022-11-25 15:00:00,2049.0,14.49,22.79,7.94,2022,25,15,11
7888,2022-11-25 16:00:00,2050.0,15.93,20.98,9.13,2022,25,16,11
7889,2022-11-25 17:00:00,2051.0,18.04,19.26,12.16,2022,25,17,11
7890,2022-11-25 18:00:00,2052.0,15.69,20.65,13.87,2022,25,18,11
7891,2022-11-25 19:00:00,2053.0,17.29,20.88,13.19,2022,25,19,11
7892,2022-11-25 20:00:00,2054.0,11.13,18.92,10.45,2022,25,20,11
7893,2022-11-25 21:00:00,2055.0,5.96,17.12,9.81,2022,25,21,11
7894,2022-11-25 22:00:00,2056.0,6.61,18.08,10.8,2022,25,22,11
7895,2022-11-25 23:00:00,2057.0,2.81,16.9,9.92,2022,25,23,11
7896,2022-11-26 00:00:00,2058.0,1.18,15.74,9.22,2022,26,0,11
7897,2022-11-26 01:00:00,2059.0,1.49,13.51,7.18,2022,26,1,11
7898,2022-11-26 02:00:00,2060.0,-0.17,8.49,5.11,2022,26,2,11
7899,2022-11-26 03:00:00,2061.0,0.38,7.92,4.25,2022,26,3,11
7900,2022-11-26 04:00:00,2062.0,-0.65,8.33,4.52,2022,26,4,11
7901,2022-11-26 05:00:00,2063.0,-0.09,4.24,2.53,2022,26,5,11
7902,2022-11-26 06:00:00,2064.0,34.1,2.8,1.66,2022,26,6,11
7903,2022-11-26 07:00:00,2065.0,0.96,6.71,3.97,2022,26,7,11
7904,2022-11-26 08:00:00,2066.0,2.7,5.93,3.69,2022,26,8,11
7905,2022-11-26 09:00:00,2067.0,4.54,3.19,2.08,2022,26,9,11
7906,2022-11-26 10:00:00,2068.0,7.4,3.11,2.06,2022,26,10,11
7907,2022-11-26 11:00:00,2069.0,4.22,1.94,1.26,2022,26,11,11
7908,2022-11-26 12:00:00,2070.0,5.03,1.52,1.1,2022,26,12,11
7909,2022-11-26 13:00:00,2071.0,4.79,1.59,0.87,2022,26,13,11
7910,2022-11-26 14:00:00,2072.0,6.08,1.42,0.79,2022,26,14,11
7911,2022-11-26 15:00:00,2073.0,5.78,1.34,0.98,2022,26,15,11
7912,2022-11-26 16:00:00,2074.0,13.04,2.98,2.29,2022,26,16,11
7913,2022-11-26 17:00:00,2075.0,11.56,3.16,2.57,2022,26,17,11
7914,2022-11-26 18:00:00,2076.0,16.73,5.48,5.02,2022,26,18,11
7915,2022-11-26 19:00:00,2077.0,17.4,6.66,6.09,2022,26,19,11
7916,2022-11-26 20:00:00,2078.0,6.02,2.27,1.99,2022,26,20,11
7917,2022-11-26 21:00:00,2079.0,2.9,2.56,1.7,2022,26,21,11
7918,2022-11-26 22:00:00,2080.0,4.47,7.87,4.99,2022,26,22,11
7919,2022-11-26 23:00:00,2081.0,3.3,17.1,9.49,2022,26,23,11
7920,2022-11-27 00:00:00,2082.0,1.6,23.47,12.53,2022,27,0,11
7921,2022-11-27 01:00:00,2083.0,1.17,26.93,13.87,2022,27,1,11
7922,2022-11-27 02:00:00,2084.0,0.59,26.79,13.55,2022,27,2,11
7923,2022-11-27 03:00:00,2085.0,0.27,24.27,12.94,2022,27,3,11
7924,2022-11-27 04:00:00,2086.0,-0.03,24.52,13.12,2022,27,4,11
7925,2022-11-27 05:00:00,2087.0,-0.11,24.34,12.72,2022,27,5,11
7926,2022-11-27 06:00:00,2088.0,2.25,23.26,12.23,2022,27,6,11
7927,2022-11-27 07:00:00,2089.0,0.47,24.12,12.2,2022,27,7,11
7928,2022-11-27 08:00:00,2090.0,3.22,23.14,11.78,2022,27,8,11
7929,2022-11-27 09:00:00,2091.0,8.48,21.9,11.28,2022,27,9,11
7930,2022-11-27 10:00:00,2092.0,9.92,20.03,10.84,2022,27,10,11
7931,2022-11-27 11:00:00,2093.0,3.65,13.58,7.79,2022,27,11,11
7932,2022-11-27 12:00:00,2094.0,5.55,14.68,8.01,2022,27,12,11
7933,2022-11-27 13:00:00,2095.0,8.28,5.19,3.68,2022,27,13,11
7934,2022-11-27 14:00:00,2096.0,6.34,4.56,3.03,2022,27,14,11
7935,2022-11-27 15:00:00,2097.0,8.06,7.35,4.38,2022,27,15,11
7936,2022-11-27 16:00:00,2098.0,5.81,10.6,6.83,2022,27,16,11
7937,2022-11-27 17:00:00,2099.0,8.51,15.69,9.99,2022,27,17,11
7938,2022-11-27 18:00:00,2100.0,6.42,16.79,10.01,2022,27,18,11
7939,2022-11-27 19:00:00,2101.0,6.96,10.43,6.55,2022,27,19,11
7940,2022-11-27 20:00:00,2102.0,18.34,7.06,5.8,2022,27,20,11
7941,2022-11-27 21:00:00,2103.0,13.07,14.07,10.01,2022,27,21,11
7942,2022-11-27 22:00:00,2104.0,3.96,13.67,8.17,2022,27,22,11
7943,2022-11-27 23:00:00,2105.0,2.16,14.61,8.06,2022,27,23,11
7944,2022-11-28 00:00:00,2106.0,1.72,11.55,6.7,2022,28,0,11
7945,2022-11-28 01:00:00,2107.0,1.53,10.08,6.09,2022,28,1,11
7946,2022-11-28 02:00:00,2108.0,0.35,12.41,6.59,2022,28,2,11
7947,2022-11-28 03:00:00,2109.0,0.08,12.83,6.53,2022,28,3,11
7948,2022-11-28 04:00:00,2110.0,1.75,11.33,5.52,2022,28,4,11
7949,2022-11-28 05:00:00,2111.0,2.66,9.59,5.07,2022,28,5,11
7950,2022-11-28 06:00:00,2112.0,25.47,6.47,3.63,2022,28,6,11
7951,2022-11-28 07:00:00,2113.0,23.53,5.84,3.12,2022,28,7,11
7952,2022-11-28 08:00:00,2114.0,32.18,6.89,3.48,2022,28,8,11
7953,2022-11-28 09:00:00,2115.0,37.28,6.92,3.64,2022,28,9,11
7954,2022-11-28 10:00:00,2116.0,38.75,6.8,3.83,2022,28,10,11
7955,2022-11-28 11:00:00,2117.0,34.85,6.07,3.57,2022,28,11,11
7956,2022-11-28 12:00:00,2118.0,25.79,3.64,1.91,2022,28,12,11
7957,2022-11-28 13:00:00,2119.0,18.48,4.15,2.38,2022,28,13,11
7958,2022-11-28 14:00:00,2120.0,26.94,8.84,3.54,2022,28,14,11
7959,2022-11-28 15:00:00,2121.0,35.39,25.67,7.83,2022,28,15,11
7960,2022-11-28 16:00:00,2122.0,46.23,25.11,10.69,2022,28,16,11
7961,2022-11-28 17:00:00,,,11.026719181868437,5.942949143173024,2022,28,17,11
7962,2022-11-28 18:00:00,,,11.026719181868437,5.942949143173024,2022,28,18,11
7963,2022-11-28 19:00:00,,,11.026719181868437,5.942949143173024,2022,28,19,11
7964,2022-11-28 20:00:00,,,11.026719181868437,5.942949143173024,2022,28,20,11
7965,2022-11-28 21:00:00,,,11.026719181868437,5.942949143173024,2022,28,21,11
7966,2022-11-28 22:00:00,2128.0,23.37,21.04,15.77,2022,28,22,11
7967,2022-11-28 23:00:00,2129.0,17.51,14.15,12.33,2022,28,23,11
7968,2022-11-29 00:00:00,2130.0,13.77,14.9,12.43,2022,29,0,11
7969,2022-11-29 01:00:00,2131.0,9.1,14.09,11.55,2022,29,1,11
7970,2022-11-29 02:00:00,2132.0,6.61,11.38,8.8,2022,29,2,11
7971,2022-11-29 03:00:00,2133.0,6.08,9.38,6.54,2022,29,3,11
7972,2022-11-29 04:00:00,2134.0,9.59,8.66,5.62,2022,29,4,11
7973,2022-11-29 05:00:00,2135.0,17.2,9.03,5.21,2022,29,5,11
7974,2022-11-29 06:00:00,2136.0,55.19,10.45,6.72,2022,29,6,11
7975,2022-11-29 07:00:00,2137.0,53.8,9.4,5.98,2022,29,7,11
7976,2022-11-29 08:00:00,2138.0,55.76,11.71,7.89,2022,29,8,11
7977,2022-11-29 09:00:00,2139.0,61.19,27.15,12.63,2022,29,9,11
7978,2022-11-29 10:00:00,,,11.026719181868437,5.942949143173024,2022,29,10,11
7979,2022-11-29 11:00:00,,,11.026719181868437,5.942949143173024,2022,29,11,11
7980,2022-11-29 12:00:00,2142.0,45.9,25.18,8.97,2022,29,12,11
7981,2022-11-29 13:00:00,2143.0,38.89,15.64,6.42,2022,29,13,11
7982,2022-11-29 14:00:00,2144.0,32.83,11.68,4.13,2022,29,14,11
7983,2022-11-29 15:00:00,,,11.026719181868437,5.942949143173024,2022,29,15,11
7984,2022-11-29 16:00:00,,,11.026719181868437,5.942949143173024,2022,29,16,11
7985,2022-11-29 17:00:00,,,11.026719181868437,5.942949143173024,2022,29,17,11
7986,2022-11-29 18:00:00,,,11.026719181868437,5.942949143173024,2022,29,18,11
7987,2022-11-29 19:00:00,,,11.026719181868437,5.942949143173024,2022,29,19,11
7988,2022-11-29 20:00:00,,,11.026719181868437,5.942949143173024,2022,29,20,11
7989,2022-11-29 21:00:00,,,11.026719181868437,5.942949143173024,2022,29,21,11
7990,2022-11-29 22:00:00,,,11.026719181868437,5.942949143173024,2022,29,22,11
7991,2022-11-29 23:00:00,,,11.026719181868437,5.942949143173024,2022,29,23,11
7992,2022-11-30 00:00:00,,,11.026719181868437,5.942949143173024,2022,30,0,11
7993,2022-11-30 01:00:00,,,11.026719181868437,5.942949143173024,2022,30,1,11
7994,2022-11-30 02:00:00,,,11.026719181868437,5.942949143173024,2022,30,2,11
7995,2022-11-30 03:00:00,,,11.026719181868437,5.942949143173024,2022,30,3,11
7996,2022-11-30 04:00:00,,,11.026719181868437,5.942949143173024,2022,30,4,11
7997,2022-11-30 05:00:00,,,11.026719181868437,5.942949143173024,2022,30,5,11
7998,2022-11-30 06:00:00,2160.0,39.9,16.71,12.3,2022,30,6,11
7999,2022-11-30 07:00:00,2161.0,37.02,13.84,9.03,2022,30,7,11
8000,2022-11-30 08:00:00,2162.0,58.48,22.78,14.17,2022,30,8,11
8001,2022-11-30 09:00:00,,,11.026719181868437,5.942949143173024,2022,30,9,11
8002,2022-11-30 10:00:00,,,11.026719181868437,5.942949143173024,2022,30,10,11
8003,2022-11-30 11:00:00,,,11.026719181868437,5.942949143173024,2022,30,11,11
8004,2022-11-30 12:00:00,,,11.026719181868437,5.942949143173024,2022,30,12,11
8005,2022-11-30 13:00:00,2167.0,34.21,15.76,6.28,2022,30,13,11
8006,2022-11-30 14:00:00,2168.0,25.0,10.58,4.83,2022,30,14,11
8007,2022-11-30 15:00:00,,,11.026719181868437,5.942949143173024,2022,30,15,11
8008,2022-11-30 16:00:00,,,11.026719181868437,5.942949143173024,2022,30,16,11
8009,2022-11-30 17:00:00,,,11.026719181868437,5.942949143173024,2022,30,17,11
8010,2022-11-30 18:00:00,,,11.026719181868437,5.942949143173024,2022,30,18,11
8011,2022-11-30 19:00:00,,,11.026719181868437,5.942949143173024,2022,30,19,11
8012,2022-11-30 20:00:00,,,11.026719181868437,5.942949143173024,2022,30,20,11
8013,2022-11-30 21:00:00,,,11.026719181868437,5.942949143173024,2022,30,21,11
8014,2022-11-30 22:00:00,,,11.026719181868437,5.942949143173024,2022,30,22,11
8015,2022-11-30 23:00:00,,,11.026719181868437,5.942949143173024,2022,30,23,11
8016,2022-12-01 00:00:00,,,11.026719181868437,5.942949143173024,2022,1,0,12
8017,2022-12-01 01:00:00,,,11.026719181868437,5.942949143173024,2022,1,1,12
8018,2022-12-01 02:00:00,,,11.026719181868437,5.942949143173024,2022,1,2,12
8019,2022-12-01 03:00:00,,,11.026719181868437,5.942949143173024,2022,1,3,12
8020,2022-12-01 04:00:00,2182.0,24.69,14.36,10.75,2022,1,4,12
8021,2022-12-01 05:00:00,2183.0,16.96,6.32,3.26,2022,1,5,12
8022,2022-12-01 06:00:00,2184.0,45.89,9.87,4.13,2022,1,6,12
8023,2022-12-01 07:00:00,2185.0,39.07,11.19,5.31,2022,1,7,12
8024,2022-12-01 08:00:00,,,11.026719181868437,5.942949143173024,2022,1,8,12
8025,2022-12-01 09:00:00,,,11.026719181868437,5.942949143173024,2022,1,9,12
8026,2022-12-01 10:00:00,,,11.026719181868437,5.942949143173024,2022,1,10,12
8027,2022-12-01 11:00:00,,,11.026719181868437,5.942949143173024,2022,1,11,12
8028,2022-12-01 12:00:00,,,11.026719181868437,5.942949143173024,2022,1,12,12
8029,2022-12-01 13:00:00,2191.0,227.85,23.43,7.92,2022,1,13,12
8030,2022-12-01 14:00:00,2192.0,85.17,29.89,7.94,2022,1,14,12
8031,2022-12-01 15:00:00,2193.0,21.74,9.57,5.2,2022,1,15,12
8032,2022-12-01 16:00:00,2194.0,24.47,22.24,8.73,2022,1,16,12
8033,2022-12-01 17:00:00,,,11.026719181868437,5.942949143173024,2022,1,17,12
8034,2022-12-01 18:00:00,,,11.026719181868437,5.942949143173024,2022,1,18,12
8035,2022-12-01 19:00:00,,,11.026719181868437,5.942949143173024,2022,1,19,12
8036,2022-12-01 20:00:00,,,11.026719181868437,5.942949143173024,2022,1,20,12
8037,2022-12-01 21:00:00,,,11.026719181868437,5.942949143173024,2022,1,21,12
8038,2022-12-01 22:00:00,2200.0,19.65,18.24,14.79,2022,1,22,12
8039,2022-12-01 23:00:00,,,11.026719181868437,5.942949143173024,2022,1,23,12
8040,2022-12-02 00:00:00,2202.0,24.27,17.46,12.71,2022,2,0,12
8041,2022-12-02 01:00:00,2203.0,15.45,11.28,7.49,2022,2,1,12
8042,2022-12-02 02:00:00,2204.0,13.4,10.47,7.66,2022,2,2,12
8043,2022-12-02 03:00:00,2205.0,17.94,9.87,7.27,2022,2,3,12
8044,2022-12-02 04:00:00,2206.0,18.55,10.66,7.05,2022,2,4,12
8045,2022-12-02 05:00:00,2207.0,20.59,11.15,7.82,2022,2,5,12
8046,2022-12-02 06:00:00,2208.0,36.5,25.98,10.56,2022,2,6,12
8047,2022-12-02 07:00:00,,,11.026719181868437,5.942949143173024,2022,2,7,12
8048,2022-12-02 08:00:00,,,11.026719181868437,5.942949143173024,2022,2,8,12
8049,2022-12-02 09:00:00,,,11.026719181868437,5.942949143173024,2022,2,9,12
8050,2022-12-02 10:00:00,,,11.026719181868437,5.942949143173024,2022,2,10,12
8051,2022-12-02 11:00:00,,,11.026719181868437,5.942949143173024,2022,2,11,12
8052,2022-12-02 12:00:00,2214.0,51.72,23.8,10.23,2022,2,12,12
8053,2022-12-02 13:00:00,2215.0,81.51,16.76,7.1,2022,2,13,12
8054,2022-12-02 14:00:00,2216.0,69.35,28.52,9.91,2022,2,14,12
8055,2022-12-02 15:00:00,,,11.026719181868437,5.942949143173024,2022,2,15,12
8056,2022-12-02 16:00:00,2218.0,70.51,31.26,10.95,2022,2,16,12
8057,2022-12-02 17:00:00,,,11.026719181868437,5.942949143173024,2022,2,17,12
8058,2022-12-02 18:00:00,,,11.026719181868437,5.942949143173024,2022,2,18,12
8059,2022-12-02 19:00:00,,,11.026719181868437,5.942949143173024,2022,2,19,12
8060,2022-12-02 20:00:00,,,11.026719181868437,5.942949143173024,2022,2,20,12
8061,2022-12-02 21:00:00,,,11.026719181868437,5.942949143173024,2022,2,21,12
8062,2022-12-02 22:00:00,,,11.026719181868437,5.942949143173024,2022,2,22,12
8063,2022-12-02 23:00:00,2225.0,37.4,20.83,13.1,2022,2,23,12
8064,2022-12-03 00:00:00,2226.0,35.3,14.71,9.31,2022,3,0,12
8065,2022-12-03 01:00:00,2227.0,13.04,8.59,6.61,2022,3,1,12
8066,2022-12-03 02:00:00,2228.0,21.48,10.71,7.21,2022,3,2,12
8067,2022-12-03 03:00:00,2229.0,22.77,10.56,6.85,2022,3,3,12
8068,2022-12-03 04:00:00,2230.0,13.84,8.74,5.62,2022,3,4,12
8069,2022-12-03 05:00:00,2231.0,11.96,6.77,4.48,2022,3,5,12
8070,2022-12-03 06:00:00,2232.0,14.78,9.55,5.05,2022,3,6,12
8071,2022-12-03 07:00:00,2233.0,18.33,8.16,4.88,2022,3,7,12
8072,2022-12-03 08:00:00,2234.0,13.39,7.2,3.68,2022,3,8,12
8073,2022-12-03 09:00:00,2235.0,19.7,6.76,3.21,2022,3,9,12
8074,2022-12-03 10:00:00,2236.0,14.84,7.11,3.6,2022,3,10,12
8075,2022-12-03 11:00:00,2237.0,17.78,7.02,3.64,2022,3,11,12
8076,2022-12-03 12:00:00,2238.0,13.92,5.06,2.48,2022,3,12,12
8077,2022-12-03 13:00:00,2239.0,14.99,5.21,2.38,2022,3,13,12
8078,2022-12-03 14:00:00,2240.0,18.48,6.48,3.86,2022,3,14,12
8079,2022-12-03 15:00:00,2241.0,17.68,8.78,4.58,2022,3,15,12
8080,2022-12-03 16:00:00,2242.0,26.17,10.32,4.95,2022,3,16,12
8081,2022-12-03 17:00:00,2243.0,31.01,16.06,7.62,2022,3,17,12
8082,2022-12-03 18:00:00,2244.0,31.54,8.58,6.16,2022,3,18,12
8083,2022-12-03 19:00:00,2245.0,30.06,11.68,8.45,2022,3,19,12
8084,2022-12-03 20:00:00,2246.0,41.44,17.12,14.06,2022,3,20,12
8085,2022-12-03 21:00:00,2247.0,25.42,10.52,8.43,2022,3,21,12
8086,2022-12-03 22:00:00,2248.0,24.08,9.77,7.66,2022,3,22,12
8087,2022-12-03 23:00:00,2249.0,21.84,11.4,8.47,2022,3,23,12
8088,2022-12-04 00:00:00,,,11.026719181868437,5.942949143173024,2022,4,0,12
8089,2022-12-04 01:00:00,2251.0,7.54,5.94,3.17,2022,4,1,12
8090,2022-12-04 02:00:00,2252.0,6.45,5.34,3.08,2022,4,2,12
8091,2022-12-04 03:00:00,2253.0,6.25,5.38,3.29,2022,4,3,12
8092,2022-12-04 04:00:00,2254.0,5.43,5.62,3.06,2022,4,4,12
8093,2022-12-04 05:00:00,2255.0,5.15,7.0,3.69,2022,4,5,12
8094,2022-12-04 06:00:00,2256.0,7.18,7.24,3.67,2022,4,6,12
8095,2022-12-04 07:00:00,2257.0,9.52,4.6,2.1,2022,4,7,12
8096,2022-12-04 08:00:00,2258.0,14.65,4.82,2.81,2022,4,8,12
8097,2022-12-04 09:00:00,2259.0,18.7,6.47,3.31,2022,4,9,12
8098,2022-12-04 10:00:00,2260.0,16.84,5.16,2.81,2022,4,10,12
8099,2022-12-04 11:00:00,2261.0,19.94,6.07,3.23,2022,4,11,12
8100,2022-12-04 12:00:00,2262.0,14.52,6.64,3.36,2022,4,12,12
8101,2022-12-04 13:00:00,2263.0,19.14,7.55,4.51,2022,4,13,12
8102,2022-12-04 14:00:00,2264.0,14.4,6.93,4.16,2022,4,14,12
8103,2022-12-04 15:00:00,2265.0,16.39,6.56,4.01,2022,4,15,12
8104,2022-12-04 16:00:00,2266.0,16.29,11.42,6.63,2022,4,16,12
8105,2022-12-04 17:00:00,2267.0,18.88,9.21,5.76,2022,4,17,12
8106,2022-12-04 18:00:00,2268.0,15.19,8.58,5.72,2022,4,18,12
8107,2022-12-04 19:00:00,2269.0,12.34,9.09,5.73,2022,4,19,12
8108,2022-12-04 20:00:00,2270.0,12.29,10.2,6.83,2022,4,20,12
8109,2022-12-04 21:00:00,2271.0,17.52,12.92,8.29,2022,4,21,12
8110,2022-12-04 22:00:00,2272.0,10.77,9.95,6.03,2022,4,22,12
8111,2022-12-04 23:00:00,2273.0,8.11,8.7,5.51,2022,4,23,12
8112,2022-12-05 00:00:00,2274.0,6.53,11.82,7.32,2022,5,0,12
8113,2022-12-05 01:00:00,2275.0,6.53,9.97,6.45,2022,5,1,12
8114,2022-12-05 02:00:00,2276.0,6.16,8.21,4.9,2022,5,2,12
8115,2022-12-05 03:00:00,2277.0,9.96,7.94,4.83,2022,5,3,12
8116,2022-12-05 04:00:00,2278.0,6.06,8.38,5.21,2022,5,4,12
8117,2022-12-05 05:00:00,2279.0,10.32,7.06,4.89,2022,5,5,12
8118,2022-12-05 06:00:00,2280.0,21.83,7.51,4.42,2022,5,6,12
